,reference,preco,endereco,localizacao,metragem,quartos,garagens,banheiro
1381,ref: 472573,R$ 1.200.000,rua recanto do sol,"Ingleses, Florianópolis - SC",182m²,3,2,5
1382,ref: 472576,R$ 1.300.000,rua das gaivotas,"Ingleses, Florianópolis - SC",194m²,3,2,4
1383,ref: 472579,R$ 850.000,rua luiz elias daux,"Ingleses, Florianópolis - SC",95m²,3,,3
1384,ref: 472583,R$ 1.980.000,rua das gaivotas,"Ingleses, Florianópolis - SC",226m²,3,2,6
1385,ref: 472584,R$ 495.000,rua orlando teixeira,"Ponta das Canas, Florianópolis - SC",61m²,2,1,1
1386,ref: 472585,R$ 2.400.000,avenida campeche,"Campeche Central, Florianópolis - SC",192m²,3,1,4
1387,ref: 472586,R$ 1.450.000,rua morro das feiticeiras,"Ingleses, Florianópolis - SC",127m²,3,2,3
1388,ref: 472587,R$ 750.000,rua luiz elias daux,"Ingleses, Florianópolis - SC",63m²,2,1,3
1389,ref: 472588,R$ 845.000,rua luiz elias daux,"Ingleses, Florianópolis - SC",96m²,3,1,3
1390,ref: 472589,R$ 1.495.000,avenida pequeno príncipe,"Campeche Central, Florianópolis - SC",120m²,3,2,3
1391,ref: 451214,R$ 1.600.000,rua lauro linhares,"Trindade, Florianópolis - SC",150m²,3,2,4
1392,ref: 455425,R$ 1.380.000,rua itapiranga,"Itacorubi, Florianópolis - SC",111m²,3,2,3
1393,ref: 455471,R$ 750.000,rua joão meirelles,"Abraão, Florianópolis - SC",74m²,2,1,3
1394,ref: 452129,R$ 2.950.000,rua rui barbosa,"Agronômica, Florianópolis - SC",256m²,4,2,5
1395,ref: 455170,R$ 2.500.000,rodovia jornalista maurício sirotsky sobrinho,"Jurere Leste, Florianópolis - SC",156m²,3,2,3
1396,ref: 452066,R$ 1.730.000,rodovia jornalista maurício sirotsky sobrinho,"Jurere Leste, Florianópolis - SC",75m²,2,1,3
1397,ref: 452211,R$ 425.000,rua bias peixoto,"Abraão, Florianópolis - SC",70m²,2,1,1
1398,ref: 454976,R$ 1.230.000,avenida mauro ramos,"Centro, Florianópolis - SC",52m²,1,1,1
1399,ref: 449337,R$ 1.950.000,alameda adolfo konder,"Centro, Florianópolis - SC",160m²,4,1,5
1400,ref: 461970,R$ 5.200.000,rua jerônimo venâncio das chagas,"Lagoa Pequena, Florianópolis - SC",192m²,4,4,6
1401,ref: 462619,R$ 1.990.000,rua dario joão de souza,"Jurere Leste, Florianópolis - SC",114m²,3,2,4
1402,ref: 462626,R$ 1.088.001,rua joão pio duarte silva,"Córrego Grande, Florianópolis - SC",67m²,2,1,3
1403,ref: 461120,R$ 2.936.138,estrada dom joão becker,"Ingleses, Florianópolis - SC",149m²,2,2,4
1404,ref: 472236,R$ 11.000.000,avenida governador irineu bornhausen,"Agronômica, Florianópolis - SC",316m²,3,3,8
1405,ref: 472248,R$ 700.000,rua nilo cordeiro dutra,"Saco dos limões, Florianópolis - SC",63m²,2,1,3
1406,ref: 473217,R$ 550.000,avenida prefeito osmar cunha,"Centro, Florianópolis - SC",84m²,2,1,2
1407,ref: 473290,R$ 855.000,rua pedro vieira vidal,"Pantanal, Florianópolis - SC",69m²,2,1,3
1408,ref: 468524,R$ 1.870.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",134m²,3,2,7
1409,ref: 473381,R$ 3.200.000,rua rafael bandeira,"Centro, Florianópolis - SC",237m²,3,2,6
1410,ref: 473452,R$ 1.800.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",108m²,3,2,4
1411,ref: 473460,R$ 1.200.000,rua santos saraiva,"Estreito, Florianópolis - SC",100m²,3,2,4
1412,ref: 468209,R$ 1.150.000,rodovia amaro antônio vieira,"Itacorubi, Florianópolis - SC",141m²,2,2,3
1413,ref: 468232,R$ 755.000,rua manoel pedro vieira,"Morro das Pedras, Florianópolis - SC",40m²,1,1,1
1414,ref: 470099,R$ 1.850.000,rua general eurico gaspar dutra,"Estreito, Florianópolis - SC",245m²,3,2,5
1415,ref: 457729,R$ 528.000,rua araci vaz callado,"Coloninha, Florianópolis - SC",45m²,1,1,1
1416,ref: 457761,R$ 930.000,rua joão pio duarte silva,"Córrego Grande, Florianópolis - SC",48m²,1,2,1
1417,ref: 457770,R$ 850.000*,avenida hercílio luz,"Centro, Florianópolis - SC",97m²,3,1,4
1418,ref: 457431,R$ 1.590.000,rua almirante barroso,"João Paulo, Florianópolis - SC",141m²,3,3,3
1419,ref: 449691,R$ 2.690.000,avenida dos búzios,"Jurere Oeste, Florianópolis - SC",112m²,3,2,4
1420,ref: 449693,R$ 1.065.647,rua antônio josé thomaz da costa,"Lagoa Pequena, Florianópolis - SC",44m²,1,1,1
1421,ref: 449694,R$ 1.480.485,rua trajano margarida,"Trindade, Florianópolis - SC",91m²,3,2,3
1422,ref: 449699,R$ 1.258.622,rua lauro linhares,"Trindade, Florianópolis - SC",101m²,2,1,5
1423,ref: 449701,R$ 1.630.901,rua lauro linhares,"Trindade, Florianópolis - SC",126m²,3,2,5
1424,ref: 449705,R$ 997.478,rua joão de deus machado,"Trindade, Florianópolis - SC",69m²,2,2,3
1425,ref: 449706,R$ 1.230.891,rua lauro linhares,"Trindade, Florianópolis - SC",103m²,2,1,5
1426,ref: 449709,R$ 944.107,rua joão de deus machado,"Trindade, Florianópolis - SC",69m²,2,1,3
1427,ref: 449712,R$ 1.368.898,rua lauro linhares,"Trindade, Florianópolis - SC",101m²,3,2,3
1428,ref: 449716,R$ 2.814.158,rua trajano margarida,"Trindade, Florianópolis - SC",148m²,4,3,9
1429,ref: 449724,R$ 1.222.702,rua lauro linhares,"Trindade, Florianópolis - SC",101m²,2,1,5
1430,ref: 453781,R$ 2.300.000*,rua jornalista manoel menezes,"Itacorubi, Florianópolis - SC",195m²,2,2,4
1431,ref: 453817,R$ 1.750.000,rua das algas,"Jurere Leste, Florianópolis - SC",106m²,3,1,3
1432,ref: 459294,R$ 1.650.000,rua presidente coutinho,"Centro, Florianópolis - SC",113m²,3,1,3
1433,ref: 453526,R$ 2.950.000,rua felipe schmidt,"Centro, Florianópolis - SC",210m²,2,2,5
1434,ref: 453590,R$ 2.040.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianópolis - SC",103m²,1,2,3
1435,ref: 459279,R$ 4.990.000,rua frei caneca,"Agronômica, Florianópolis - SC",221m²,3,3,8
1436,ref: 457669,R$ 640.000,rua joão pio duarte silva,"Pantanal, Florianópolis - SC",71m²,2,1,3
1437,ref: 458912,R$ 1.350.000,rua otávio cruz,"Lagoa Pequena, Florianópolis - SC",98m²,2,1,3
1438,ref: 457155,R$ 938.000,rua irmão joaquim,"Centro, Florianópolis - SC",70m²,2,2,4
1439,ref: 457177,R$ 900.000,rodovia jornalista maurício sirotsky sobrinho,"Jurere Leste, Florianópolis - SC",85m²,2,1,3
1440,ref: 473452,R$ 1.800.000,rua salvatina feliciana dos santos,"Itacorubi, Florianópolis - SC",108m²,3,2,4
1441,ref: 473460,R$ 1.200.000,rua santos saraiva,"Estreito, Florianópolis - SC",100m²,3,2,4
1442,ref: 468209,R$ 1.150.000,rodovia amaro antônio vieira,"Itacorubi, Florianópolis - SC",141m²,2,2,3
1443,ref: 468232,R$ 755.000,rua manoel pedro vieira,"Morro das Pedras, Florianópolis - SC",40m²,1,1,1
1444,ref: 470099,R$ 1.850.000,rua general eurico gaspar dutra,"Estreito, Florianópolis - SC",245m²,3,2,5
1445,ref: 457729,R$ 528.000,rua araci vaz callado,"Coloninha, Florianópolis - SC",45m²,1,1,1
1446,ref: 457761,R$ 930.000,rua joão pio duarte silva,"Córrego Grande, Florianópolis - SC",48m²,1,2,1
1447,ref: 457770,R$ 850.000*,avenida hercílio luz,"Centro, Florianópolis - SC",97m²,3,1,4
1448,ref: 457431,R$ 1.590.000,rua almirante barroso,"João Paulo, Florianópolis - SC",141m²,3,3,3
1449,ref: 449691,R$ 2.690.000,avenida dos búzios,"Jurere Oeste, Florianópolis - SC",112m²,3,2,4
1450,ref: 449693,R$ 1.065.647,rua antônio josé thomaz da costa,"Lagoa Pequena, Florianópolis - SC",44m²,1,1,1
1451,ref: 449694,R$ 1.480.485,rua trajano margarida,"Trindade, Florianópolis - SC",91m²,3,2,3
1452,ref: 449699,R$ 1.258.622,rua lauro linhares,"Trindade, Florianópolis - SC",101m²,2,1,5
1453,ref: 449701,R$ 1.630.901,rua lauro linhares,"Trindade, Florianópolis - SC",126m²,3,2,5
1454,ref: 449705,R$ 997.478,rua joão de deus machado,"Trindade, Florianópolis - SC",69m²,2,2,3
1455,ref: 449706,R$ 1.230.891,rua lauro linhares,"Trindade, Florianópolis - SC",103m²,2,1,5
1456,ref: 449709,R$ 944.107,rua joão de deus machado,"Trindade, Florianópolis - SC",69m²,2,1,3
1457,ref: 449712,R$ 1.368.898,rua lauro linhares,"Trindade, Florianópolis - SC",101m²,3,2,3
1458,ref: 449716,R$ 2.814.158,rua trajano margarida,"Trindade, Florianópolis - SC",148m²,4,3,9
1459,ref: 449724,R$ 1.222.702,rua lauro linhares,"Trindade, Florianópolis - SC",101m²,2,1,5
1460,ref: 453781,R$ 2.300.000*,rua jornalista manoel menezes,"Itacorubi, Florianópolis - SC",195m²,2,2,4
1461,ref: 453817,R$ 1.750.000,rua das algas,"Jurere Leste, Florianópolis - SC",106m²,3,1,3
1462,ref: 459294,R$ 1.650.000,rua presidente coutinho,"Centro, Florianópolis - SC",113m²,3,1,3
1463,ref: 453526,R$ 2.950.000,rua felipe schmidt,"Centro, Florianópolis - SC",210m²,2,2,5
1464,ref: 453590,R$ 2.040.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianópolis - SC",103m²,1,2,3
1465,ref: 459279,R$ 4.990.000,rua frei caneca,"Agronômica, Florianópolis - SC",221m²,3,3,8
1466,ref: 457669,R$ 640.000,rua joão pio duarte silva,"Pantanal, Florianópolis - SC",71m²,2,1,3
1467,ref: 458912,R$ 1.350.000,rua otávio cruz,"Lagoa Pequena, Florianópolis - SC",98m²,2,1,3
1468,ref: 457155,R$ 938.000,rua irmão joaquim,"Centro, Florianópolis - SC",70m²,2,2,4
1469,ref: 457177,R$ 900.000,rodovia jornalista maurício sirotsky sobrinho,"Jurere Leste, Florianópolis - SC",85m²,2,1,3
1470,ref: 430971,R$ 853.000,rua pastor william richard schisler filho,"Itacorubi, Florianópolis - SC",70m²,2,1,3
1471,ref: 430973,R$ 909.500,rodovia admar gonzaga,"Itacorubi, Florianópolis - SC",76m²,2,1,3
1472,ref: 430976,R$ 850.000,rua rostock,"Itacorubi, Florianópolis - SC",70m²,2,1,3
1473,ref: 430979,R$ 960.000,rodovia admar gonzaga,"Itacorubi, Florianópolis - SC",145m²,3,1,3
1474,ref: 430982,R$ 1.300.000,rodovia amaro antônio vieira,"Itacorubi, Florianópolis - SC",173m²,2,2,6
1475,ref: 430997,R$ 2.800.000,rua almirante lamego,"Centro, Florianópolis - SC",460m²,3,3,6
1476,ref: 430998,R$ 2.315.000,rua lacerda coutinho,"Centro, Florianópolis - SC",203m²,3,2,4
1477,ref: 431009,R$ 809.000,rua almirante lamego,"Centro, Florianópolis - SC",105m²,2,1,2
1478,ref: 431010,R$ 1.580.000,rua almirante lamego,"Centro, Florianópolis - SC",140m²,3,1,5
1479,ref: 431013,R$ 2.000.000,rua almirante lamego,"Centro, Florianópolis - SC",329m²,4,2,6
1480,ref: 431014,R$ 5.400.000,avenida jornalista rubens de arruda ramos,"Centro, Florianópolis - SC",211m²,4,4,10
1481,ref: 431021,R$ 1.120.000*,rua madalena barbi,"Centro, Florianópolis - SC",129m²,4,2,6
1482,ref: 431022,R$ 1.500.000,rua bocaiúva,"Centro, Florianópolis - SC",119m²,3,1,4
1483,ref: 431027,R$ 286.000,rua anita garibaldi,"Centro, Florianópolis - SC",34m²,1,,1
1484,ref: 431028,R$ 3.500.000,avenida dos dourados,"Jurere Leste, Florianópolis - SC",249m²,3,2,5
1485,ref: 431036,R$ 1.580.000,avenida campeche,"Campeche Norte, Florianópolis - SC",98m²,2,2,3
1486,ref: 444882,R$ 1.350.000,rua frei caneca,"Agronômica, Florianópolis - SC",165m²,4,2,4
1487,ref: 440371,R$ 1.860.000,rua apeninos,"Córrego Grande, Florianópolis - SC",123m²,3,2,7
1488,ref: 439106,R$ 840.000,rua joão meirelles,"Abraão, Florianópolis - SC",84m²,2,2,5
1489,ref: 439108,R$ 4.200.000,rua comandante constantino nicolau spyrides,"Agronômica, Florianópolis - SC",131m²,3,2,7
1490,ref: 439113,R$ 1.490.000,rua rui barbosa,"Agronômica, Florianópolis - SC",210m²,5,2,4
1491,ref: 439117,R$ 775.000,rua vereador batista pereira,"Balneário, Florianópolis - SC",70m²,2,2,3
1492,ref: 439123,R$ 1.189.000,rua sérgio gil,"Balneário, Florianópolis - SC",92m²,3,1,3
1493,ref: 439127,R$ 1.951.601,rua rui barbosa,"Agronômica, Florianópolis - SC",197m²,3,2,7
1494,ref: 439134,R$ 9.800.000,avenida governador irineu bornhausen,"Agronômica, Florianópolis - SC",316m²,4,3,10
1495,ref: 439157,R$ 2.566.766,rodovia joão paulo,"João Paulo, Florianópolis - SC",134m²,3,2,7
1496,ref: 439170,R$ 1.925.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",134m²,3,2,7
1497,ref: 439172,R$ 2.500.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",150m²,3,2,7
1498,ref: 439181,R$ 2.800.000,estrada dom joão becker,"Ingleses, Florianópolis - SC",172m²,3,2,6
1499,ref: 439185,R$ 700.000,rua professor professor bayer filho,"Coqueiros, Florianópolis - SC",48m²,1,1,1
1500,ref: 439187,R$ 749.000,rua orlando odilio koerich,"Jardim Atlântico, Florianópolis - SC",68m²,2,1,3
1501,ref: 439211,R$ 1.700.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",150m²,3,1,6
1502,ref: 439213,R$ 1.870.001,rodovia joão paulo,"João Paulo, Florianópolis - SC",134m²,3,2,7
1503,ref: 439218,R$ 1.110.000,rua júlio vieira,"João Paulo, Florianópolis - SC",75m²,2,2,5
1504,ref: 439222,R$ 2.050.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",134m²,3,2,7
1505,ref: 439230,R$ 2.100.000,rua otávio cruz,"Lagoa Pequena, Florianópolis - SC",127m²,3,2,6
1506,ref: 439232,R$ 1.450.000,avenida campeche,"Lagoa Pequena, Florianópolis - SC",90m²,2,1,3
1507,ref: 439233,R$ 1.200.000,avenida campeche,"Lagoa Pequena, Florianópolis - SC",87m²,2,1,3
1508,ref: 439234,R$ 1.499.000,travessa do motorista,"Coloninha, Florianópolis - SC",101m²,3,2,4
1509,ref: 439235,R$ 3.150.000*,rua jerônimo venâncio das chagas,"Lagoa Pequena, Florianópolis - SC",114m²,2,2,3
1510,ref: 439243,R$ 700.000,rua abel álvares cabral júnior,"Ingleses, Florianópolis - SC",78m²,2,1,3
1511,ref: 439244,R$ 2.800.000,estrada dom joão becker,"Ingleses, Florianópolis - SC",221m²,3,2,7
1512,ref: 439245,R$ 520.000,rua valmor della giustina,"Ingleses, Florianópolis - SC",70m²,1,1,2
1513,ref: 439248,R$ 485.000,rua do engenho novo,"Ingleses, Florianópolis - SC",72m²,2,1,1
1514,ref: 439255,R$ 1.290.000,rua wilson luz,"Coqueiros, Florianópolis - SC",138m²,3,2,5
1515,ref: 439256,R$ 1.100.000,rua júlio dias,"Coqueiros, Florianópolis - SC",120m²,3,2,5
1516,ref: 439274,R$ 1.200.000,rodovia virgílio várzea,"Saco Grande, Florianópolis - SC",99m²,3,1,4
1517,ref: 439278,R$ 450.000,rua são tomáz de aquino,"Trindade, Florianópolis - SC",31m²,1,1,2
1518,ref: 439282,R$ 1.200.000,rua nicolau joão de abreu,"Lagoa Pequena, Florianópolis - SC",78m²,2,1,3
1519,ref: 439283,R$ 1.150.000,rua jerônimo venâncio das chagas,"Lagoa Pequena, Florianópolis - SC",81m²,2,1,3
1520,ref: 439288,R$ 480.000,rua maria eduarda,"Pantanal, Florianópolis - SC",26m²,1,1,2
1521,ref: 441062,R$ 1.749.000,rua fernando ferreira de mello,"Bom abrigo, Florianópolis - SC",135m²,3,2,6
1522,ref: 446484,R$ 5.900.000,rua dos fidalgos,"Jurere Oeste, Florianópolis - SC",197m²,3,3,4
1523,ref: 446498,R$ 1.300.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",121m²,3,2,4
1524,ref: 446500,R$ 790.000,rua capitão romualdo de barros,"Saco dos limões, Florianópolis - SC",63m²,2,1,3
1525,ref: 446510,R$ 2.300.000,avenida professor othon gama d'eça,"Centro, Florianópolis - SC",264m²,4,2,6
1526,ref: 446511,R$ 1.270.000,rodovia tertuliano brito xavier,"Jurere Leste, Florianópolis - SC",186m²,3,2,6
1527,ref: 446534,R$ 730.000,rodovia joão paulo,"João Paulo, Florianópolis - SC",76m²,2,1,3
1528,ref: 446564,R$ 850.000,rua pedro vieira vidal,"Pantanal, Florianópolis - SC",139m²,3,2,6
