;reference;preco;endereco;localizacao;metragem;quartos;garagens;banheiro
4813;ref: 401866;R$ 360.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;35m²;1;1;1
4814;ref: 329899;R$ 537.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;26m²;1;1;1
4815;ref: 318978;R$ 1.280.850;rua atanasio belmonte;Higienópolis, Porto Alegre - RS;88m²;2;2;3
4816;ref: 234780;R$ 385.000;rua general lima e silva;Centro Histórico, Porto Alegre - RS;105m²;3;2;1
4817;ref: 354151;R$ 537.500;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;43m²;1;1;2
4818;ref: 88403;R$ 652.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;190m²;3;;2
4819;ref: 13207;R$ 650.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;105m²;3;;2
4820;ref: 415975;R$ 540.000;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;70m²;2;2;2
4821;ref: 432924;R$ 544.000;avenida lageado;Petrópolis, Porto Alegre - RS;43m²;1;;1
4822;ref: 445593;R$ 378.000;rua silveiro;Menino Deus, Porto Alegre - RS;84m²;3;1;2
4823;ref: 445174;R$ 659.990;rua duque de caxias;Centro Histórico, Porto Alegre - RS;96m²;3;;3
4824;ref: 401837;R$ 509.000;rua marcelo gama;Auxiliadora, Porto Alegre - RS;66m²;2;1;2
4825;ref: 306588;R$ 669.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;96m²;3;2;2
4826;ref: 289220;R$ 546.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;46m²;1;1;2
4827;ref: 290572;R$ 544.473;rua curvelo;Petrópolis, Porto Alegre - RS;29m²;1;1;1
4828;ref: 327524;R$ 995.597;rua casemiro de abreu;Rio Branco, Porto Alegre - RS;79m²;2;2;3
4829;ref: 215469;R$ 805.600;rua carlos trein filho;Mont Serrat, Porto Alegre - RS;113m²;3;2;3
4830;ref: 323849;R$ 540.000;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;82m²;3;1;2
4831;ref: 330339;R$ 3.000.000;rua artur rocha;Bela Vista, Porto Alegre - RS;305m²;3;4;5
4832;ref: 328616;R$ 1.250.000;travessa jundiai;Higienópolis, Porto Alegre - RS;103m²;2;1;2
4833;ref: 225141;R$ 460.000;rua sao francisco da california;Higienópolis, Porto Alegre - RS;73m²;3;1;2
4834;ref: 249625;R$ 750.000;rua vicente da fontoura;Santana, Porto Alegre - RS;86m²;3;2;2
4835;ref: 226539;R$ 559.500;rua doutor carlos renato r. fonseca;Vila Ipiranga, Porto Alegre - RS;80m²;3;2;2
4836;ref: 270851;R$ 750.000;rua gomes jardim;Santana, Porto Alegre - RS;78m²;3;3;2
4837;ref: 158538;R$ 3.000.000;rua casemiro de abreu;Bela Vista, Porto Alegre - RS;224m²;3;3;4
4838;ref: 22089;R$ 350.000;av ipiranga;Jardim Botânico, Porto Alegre - RS;77m²;3;1;3
4839;ref: 408042;R$ 795.000;avenida mariland;Mont Serrat, Porto Alegre - RS;128m²;3;1;3
4840;ref: 473229;R$ 565.000;avenida benno mentz;Vila Ipiranga, Porto Alegre - RS;74m²;3;2;2
4841;ref: 473604;R$ 760.000;rua domingos crescêncio;Santana, Porto Alegre - RS;91m²;3;2;2
4842;ref: 390036;R$ 538.000;avenida iguassu;Petrópolis, Porto Alegre - RS;51m²;1;1;3
4843;ref: 401866;R$ 360.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;35m²;1;1;1
4844;ref: 329899;R$ 537.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;26m²;1;1;1
4845;ref: 318978;R$ 1.280.850;rua atanasio belmonte;Higienópolis, Porto Alegre - RS;88m²;2;2;3
4846;ref: 234780;R$ 385.000;rua general lima e silva;Centro Histórico, Porto Alegre - RS;105m²;3;2;1
4847;ref: 354151;R$ 537.500;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;43m²;1;1;2
4848;ref: 88403;R$ 652.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;190m²;3;;2
4849;ref: 13207;R$ 650.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;105m²;3;;2
4850;ref: 415975;R$ 540.000;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;70m²;2;2;2
4851;ref: 432924;R$ 544.000;avenida lageado;Petrópolis, Porto Alegre - RS;43m²;1;;1
4852;ref: 445593;R$ 378.000;rua silveiro;Menino Deus, Porto Alegre - RS;84m²;3;1;2
4853;ref: 445174;R$ 659.990;rua duque de caxias;Centro Histórico, Porto Alegre - RS;96m²;3;;3
4854;ref: 401837;R$ 509.000;rua marcelo gama;Auxiliadora, Porto Alegre - RS;66m²;2;1;2
4855;ref: 306588;R$ 669.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;96m²;3;2;2
4856;ref: 289220;R$ 546.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;46m²;1;1;2
4857;ref: 290572;R$ 544.473;rua curvelo;Petrópolis, Porto Alegre - RS;29m²;1;1;1
4858;ref: 327524;R$ 995.597;rua casemiro de abreu;Rio Branco, Porto Alegre - RS;79m²;2;2;3
4859;ref: 215469;R$ 805.600;rua carlos trein filho;Mont Serrat, Porto Alegre - RS;113m²;3;2;3
4860;ref: 412784;R$ 400.000;rua costa rica;Jardim Lindóia, Porto Alegre - RS;93m²;3;2;2
4861;ref: 413833;R$ 3.250.000;rua casemiro de abreu;Bela Vista, Porto Alegre - RS;181m²;3;5;3
4862;ref: 374942;R$ 225.000;rua luiz manoel;Santana, Porto Alegre - RS;67m²;2;;2
4863;ref: 382522;R$ 350.000;avenida jeronimo de ornelas;Santana, Porto Alegre - RS;100m²;3;;1
4864;ref: 372824;R$ 377.000;rua marechal floriano peixoto;Centro Histórico, Porto Alegre - RS;102m²;3;;2
4865;ref: 289221;R$ 556.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;46m²;1;1;2
4866;ref: 361209;R$ 225.000;rua gomes jardim;Santana, Porto Alegre - RS;54m²;2;;1
4867;ref: 359416;R$ 377.000;rua coronel genuino;Centro Histórico, Porto Alegre - RS;90m²;3;1;1
4868;ref: 327621;R$ 1.034.369;rua casemiro de abreu;Rio Branco, Porto Alegre - RS;79m²;2;2;3
4869;ref: 211893;R$ 450.000;rua dom pedro ii;Higienópolis, Porto Alegre - RS;105m²;3;1;3
4870;ref: 224393;R$ 400.000;avenida panamericana;Jardim Lindóia, Porto Alegre - RS;118m²;3;1;2
4871;ref: 257626;R$ 280.000;rua vicente da fontoura;Rio Branco, Porto Alegre - RS;75m²;2;;1
4872;ref: 196913;R$ 350.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;52m²;1;1;1
4873;ref: 280564;R$ 500.000;rua silva jardim;Auxiliadora, Porto Alegre - RS;62m²;2;1;1
4874;ref: 153590;R$ 795.000;rua domingos crescencio;Santana, Porto Alegre - RS;90m²;3;1;3
4875;ref: 72093;R$ 280.000;rua mariante;Rio Branco, Porto Alegre - RS;67m²;2;;1
4876;ref: 138954;R$ 280.000;rua doutor alcides cruz;Rio Branco, Porto Alegre - RS;75m²;2;;1
4877;ref: 43388;R$ 360.000;avenida coronel lucas de oliveira;Petrópolis, Porto Alegre - RS;91m²;3;;2
4878;ref: 47994;R$ 360.000;rua amelia teles;Petrópolis, Porto Alegre - RS;90m²;3;;2
4879;ref: 455173;R$ 560.000;avenida lageado;Petrópolis, Porto Alegre - RS;43m²;1;1;1
4880;ref: 471811;R$ 3.314.400;rua artur rocha;Bela Vista, Porto Alegre - RS;180m²;3;2;2
4881;ref: 461149;R$ 770.000;rua jose do patrocinio;Cidade Baixa, Porto Alegre - RS;61m²;2;2;2
4882;ref: 410317;R$ 800.000;rua sao manoel;Santana, Porto Alegre - RS;71m²;3;2;2
4883;ref: 390044;R$ 565.000;avenida iguassu;Petrópolis, Porto Alegre - RS;51m²;1;1;3
4884;ref: 390046;R$ 565.000;avenida iguassu;Petrópolis, Porto Alegre - RS;51m²;1;1;3
4885;ref: 400799;R$ 348.000;avenida joao pessoa;Santana, Porto Alegre - RS;78m²;3;1;2
4886;ref: 403176;R$ 495.000;rua marcelo gama;Auxiliadora, Porto Alegre - RS;66m²;2;1;1
4887;ref: 351026;R$ 6.192.000;parque verissimo de amaral;Jardim Europa, Porto Alegre - RS;292m²;3;1;4
4888;ref: 319142;R$ 398.000;rua ouro preto;Jardim Lindóia, Porto Alegre - RS;95m²;3;2;3
4889;ref: 357221;R$ 570.000;avenida panamericana;Jardim Lindóia, Porto Alegre - RS;126m²;3;2;2
4890;ref: 224477;R$ 296.800;rua lopo gonçalves;Cidade Baixa, Porto Alegre - RS;56m²;2;;1
4891;ref: 208783;R$ 680.000;avenida maua;Centro Histórico, Porto Alegre - RS;157m²;3;;4
4892;ref: 462662;R$ 490.000;rua artur rocha;Auxiliadora, Porto Alegre - RS;71m²;2;1;1
4893;ref: 467821;R$ 230.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;61m²;2;1;1
4894;ref: 327829;R$ 345.000;rua felipe de oliveira;Petrópolis, Porto Alegre - RS;43m²;1;1;1
4895;ref: 326853;R$ 559.900;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;55m²;2;1;1
4896;ref: 314984;R$ 777.000;rua jose do patrocinio;Cidade Baixa, Porto Alegre - RS;62m²;2;2;2
4897;ref: 261167;R$ 650.000;rua coronel bordini;Mont Serrat, Porto Alegre - RS;125m²;3;1;2
4898;ref: 238477;R$ 600.000;avenida dom claudio jose goncalves ponce de leon;Vila Ipiranga, Porto Alegre - RS;85m²;3;2;2
4899;ref: 179476;R$ 490.000;rua coronel bordini;Auxiliadora, Porto Alegre - RS;71m²;2;;1
4900;ref: 76604;R$ 690.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;139m²;3;;2
4901;ref: 419637;R$ 1.345.468;rua luzitana;Higienópolis, Porto Alegre - RS;119m²;3;;4
4902;ref: 463928;R$ 3.420.000;rua jaragua;Bela Vista, Porto Alegre - RS;209m²;3;3;7
4903;ref: 377372;R$ 370.500;rua jeronimo coelho;Centro Histórico, Porto Alegre - RS;104m²;3;1;2
4904;ref: 408792;R$ 577.982;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;50m²;1;2;1
4905;ref: 331635;R$ 1.076.641;rua casemiro de abreu;Rio Branco, Porto Alegre - RS;79m²;2;2;3
4906;ref: 289222;R$ 574.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;46m²;1;1;2
4907;ref: 281832;R$ 795.000;rua general lima e silva;Cidade Baixa, Porto Alegre - RS;98m²;2;1;2
4908;ref: 279253;R$ 580.000;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;82m²;3;1;2
4909;ref: 171063;R$ 700.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;139m²;3;;2
4910;ref: 68499;R$ 370.000;rua demetrio ribeiro;Centro Histórico, Porto Alegre - RS;89m²;3;;1
4911;ref: 448385;R$ 590.000;rua frederico otavio domingues barbosa;Jardim Lindóia, Porto Alegre - RS;76m²;3;1;2
4912;ref: 446566;R$ 292.000;rua joao alfredo;Cidade Baixa, Porto Alegre - RS;69m²;2;;1
4913;ref: 400933;R$ 485.000;rua pedro chaves barcelos;Auxiliadora, Porto Alegre - RS;132m²;2;;2
4914;ref: 310093;R$ 375.000;rua antenor lemos;Menino Deus, Porto Alegre - RS;97m²;3;1;1
4915;ref: 346035;R$ 550.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;72m²;2;1;1
4916;ref: 328050;R$ 580.000;avenida ipiranga;Petrópolis, Porto Alegre - RS;57m²;1;2;3
4917;ref: 271149;R$ 799.000;rua general lima e silva;Cidade Baixa, Porto Alegre - RS;73m²;2;2;2
4918;ref: 39776;R$ 235.000;avenida alberto bins;Centro Histórico, Porto Alegre - RS;77m²;2;;1
4919;ref: 605;R$ 1.090.000;rua casemiro de abreu;Rio Branco, Porto Alegre - RS;77m²;2;2;2
4920;ref: 455195;R$ 480.000;avenida carlos gomes;Auxiliadora, Porto Alegre - RS;90m²;2;1;1
4921;ref: 458891;R$ 850.000;rua ignacio montanha;Santana, Porto Alegre - RS;81m²;3;3;2
4922;ref: 429172;R$ 622.055;avenida do forte;Vila Ipiranga, Porto Alegre - RS;76m²;3;2;2
4923;ref: 432166;R$ 590.000;avenida lageado;Petrópolis, Porto Alegre - RS;62m²;1;1;1
4924;ref: 449493;R$ 627.000;rua alberto silva;Vila Ipiranga, Porto Alegre - RS;90m²;3;2;2
4925;ref: 468046;R$ 1.380.000;travessa cunha vasconcelos;Higienópolis, Porto Alegre - RS;114m²;3;2;3
4926;ref: 377168;R$ 849.000;rua vicente da fontoura;Santana, Porto Alegre - RS;102m²;3;1;2
4927;ref: 353842;R$ 3.587.516;rua barao de uba;Bela Vista, Porto Alegre - RS;217m²;3;2;6
4928;ref: 312980;R$ 850.000;rua sao manoel;Santana, Porto Alegre - RS;74m²;3;2;2
4929;ref: 232114;R$ 590.000;rua gutemberg;Petrópolis, Porto Alegre - RS;52m²;1;1;1
4930;ref: 196253;R$ 590.000;rua curvelo;Petrópolis, Porto Alegre - RS;45m²;1;1;1
4931;ref: 284886;R$ 545.000;rua pedro chaves barcelos;Mont Serrat, Porto Alegre - RS;59m²;2;2;1
4932;ref: 239858;R$ 290.000;rua baronesa do gravatai;Cidade Baixa, Porto Alegre - RS;74m²;2;;2
4933;ref: 277472;R$ 290.000;rua jose do patrocinio;Cidade Baixa, Porto Alegre - RS;58m²;2;;1
4934;ref: 158669;R$ 365.000;rua coronel vicente;Centro Histórico, Porto Alegre - RS;82m²;3;;2
4935;ref: 76754;R$ 365.000;rua general vitorino;Centro Histórico, Porto Alegre - RS;101m²;3;;1
4936;ref: 136455;R$ 479.000;rua carlos trein filho;Auxiliadora, Porto Alegre - RS;79m²;2;1;1
4937;ref: 423873;R$ 728.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;145m²;3;2;1
4938;ref: 408358;R$ 598.000;avenida lageado;Petrópolis, Porto Alegre - RS;53m²;1;1;2
4939;ref: 447506;R$ 600.000;rua bogota;Jardim Lindóia, Porto Alegre - RS;95m²;3;2;2
4940;ref: 403344;R$ 599.000;rua mario antunes da cunha;Petrópolis, Porto Alegre - RS;48m²;1;;1
4941;ref: 343411;R$ 600.000;rua jose juliano;Jardim Lindóia, Porto Alegre - RS;83m²;3;2;2
4942;ref: 345979;R$ 599.000;avenida lageado;Petrópolis, Porto Alegre - RS;43m²;1;;1
4943;ref: 341015;R$ 233.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;66m²;2;;1
4944;ref: 183025;R$ 595.000;rua curvelo;Petrópolis, Porto Alegre - RS;45m²;1;1;1
4945;ref: 188118;R$ 860.000;avenida joao pessoa;Santana, Porto Alegre - RS;75m²;3;2;2
4946;ref: 63887;R$ 3.650.000;rua artur rocha;Bela Vista, Porto Alegre - RS;204m²;3;3;4
4947;ref: 414829;R$ 1.140.000;rua sao vicente;Rio Branco, Porto Alegre - RS;90m²;2;2;3
4948;ref: 431667;R$ 603.000;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;49m²;1;;1
4949;ref: 439545;R$ 280.000;avenida assis brasil;Vila Ipiranga, Porto Alegre - RS;113m²;3;;1
4950;ref: 461665;R$ 3.708.000;rua engenheiro veríssimo de matos;Bela Vista, Porto Alegre - RS;207m²;3;3;4
4951;ref: 383406;R$ 470.000;rua coronel bordini;Auxiliadora, Porto Alegre - RS;72m²;2;2;1
4952;ref: 372334;R$ 470.000;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;80m²;2;;2
4953;ref: 372336;R$ 470.000;rua eudoro berlink;Auxiliadora, Porto Alegre - RS;80m²;2;;2
4954;ref: 367480;R$ 872.322;rua ignacio montanha;Santana, Porto Alegre - RS;81m²;3;2;2
4955;ref: 355561;R$ 435.000;rua portugal;Higienópolis, Porto Alegre - RS;94m²;3;;2
4956;ref: 461486;R$ 360.000;rua siqueira campos, 1100;Centro Histórico, Porto Alegre - RS;80m²;3;;2
4957;ref: 423561;R$ 650.000;rua guine;Vila Ipiranga, Porto Alegre - RS;128m²;3;2;2
4958;ref: 417403;R$ 2.000.000;rua anita garibaldi;Boa Vista, Porto Alegre - RS;156m²;3;2;1
4959;ref: 436782;R$ 600.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;73m²;2;1;1
4960;ref: 408996;R$ 612.000;avenida lavras;Petrópolis, Porto Alegre - RS;44m²;1;1;1
4961;ref: 445450;R$ 849.800;rua general lima e silva;Cidade Baixa, Porto Alegre - RS;65m²;2;1;2
4962;ref: 462592;R$ 900.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;101m²;3;1;2
4963;ref: 440545;R$ 240.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;58m²;2;1;2
4964;ref: 399713;R$ 360.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;78m²;3;;1
4965;ref: 401427;R$ 650.000;rua alberto silva;Vila Ipiranga, Porto Alegre - RS;91m²;3;1;2
4966;ref: 216039;R$ 235.000;avenida erico verissimo;Menino Deus, Porto Alegre - RS;59m²;2;;1
4967;ref: 262594;R$ 350.000;rua dom diogo de souza;Vila Ipiranga, Porto Alegre - RS;70m²;2;1;1
4968;ref: 150975;R$ 360.000;avenida alberto bins;Centro Histórico, Porto Alegre - RS;111m²;3;;1
4969;ref: 119996;R$ 610.000;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;48m²;1;1;2
4970;ref: 51207;R$ 650.000;rua mali;Vila Ipiranga, Porto Alegre - RS;110m²;3;2;2
4971;ref: 50052;R$ 235.000;rua eurico lara;Menino Deus, Porto Alegre - RS;53m²;2;;1
4972;ref: 63695;R$ 240.000;rua coronel feijo;Higienópolis, Porto Alegre - RS;60m²;2;;1
4973;ref: 48805;R$ 360.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;72m²;3;;1
4974;ref: 422188;R$ 625.900;rua frederico otavio domingues barbosa;Jardim Lindóia, Porto Alegre - RS;76m²;3;1;2
4975;ref: 438148;R$ 750.000;rua marechal floriano peixoto;Centro Histórico, Porto Alegre - RS;186m²;3;1;4
4976;ref: 461011;R$ 330.000;rua curvelo;Petrópolis, Porto Alegre - RS;45m²;1;;1
4977;ref: 460945;R$ 330.000;rua barão do amazonas;Jardim Botânico, Porto Alegre - RS;80m²;3;;1
4978;ref: 471620;R$ 285.000;rua josé do patrocínio;Cidade Baixa, Porto Alegre - RS;75m²;2;;1
4979;ref: 348350;R$ 330.000;avenida ipiranga;Jardim Botânico, Porto Alegre - RS;77m²;3;1;1
4980;ref: 343191;R$ 351.120;rua gaspar de lemos;Vila Ipiranga, Porto Alegre - RS;75m²;2;1;2
4981;ref: 335942;R$ 750.000;praça dom feliciano;Centro Histórico, Porto Alegre - RS;136m²;3;1;2
4982;ref: 316240;R$ 3.890.000;rua coronel bordini;Bela Vista, Porto Alegre - RS;202m²;3;3;4
4983;ref: 282107;R$ 330.000;rua vicente da fontoura;Petrópolis, Porto Alegre - RS;41m²;1;;1
4984;ref: 197264;R$ 270.000;rua professor alvaro alvim;Rio Branco, Porto Alegre - RS;48m²;2;1;1
4985;ref: 171594;R$ 270.000;avenida protasio alves;Rio Branco, Porto Alegre - RS;93m²;2;;2
4986;ref: 32686;R$ 890.000;rua monsenhor veras;Santana, Porto Alegre - RS;83m²;3;2;2
4987;ref: 114585;R$ 750.000;rua siqueira campos;Centro Histórico, Porto Alegre - RS;147m²;3;;1
4988;ref: 62783;R$ 889.900;rua domingos crescencio;Santana, Porto Alegre - RS;83m²;3;1;2
4989;ref: 15455;R$ 886.000;rua leopoldo bier;Santana, Porto Alegre - RS;119m²;3;1;3
4990;ref: 455202;R$ 460.000;avenida carlos gomes;Auxiliadora, Porto Alegre - RS;102m²;2;1;2
4991;ref: 414832;R$ 1.215.000;rua sao vicente;Rio Branco, Porto Alegre - RS;90m²;2;2;3
4992;ref: 471123;R$ 904.000;rua leopoldo bier;Santana, Porto Alegre - RS;78m²;3;1;2
4993;ref: 439911;R$ 760.000;rua duque de caxias;Centro Histórico, Porto Alegre - RS;172m²;3;2;2
4994;ref: 408991;R$ 608.000;rua tito livio zambecari;Mont Serrat, Porto Alegre - RS;92m²;3;1;2
4995;ref: 409004;R$ 629.000;avenida lavras;Petrópolis, Porto Alegre - RS;45m²;1;1;2
4996;ref: 456951;R$ 669.900;avenida dom cláudio josé gonçalves ponce de leão;Vila Ipiranga, Porto Alegre - RS;95m²;3;1;2
4997;ref: 326438;R$ 629.000;rua jaime telles;Petrópolis, Porto Alegre - RS;48m²;1;1;1
4998;ref: 318630;R$ 3.939.083;rua artur rocha;Bela Vista, Porto Alegre - RS;207m²;3;4;4
4999;ref: 183942;R$ 220.000;rua luiz manoel;Santana, Porto Alegre - RS;61m²;2;;1
5000;ref: 183058;R$ 3.936.000;rua engenheiro teixeira soares;Bela Vista, Porto Alegre - RS;231m²;3;3;4
5001;ref: 212754;R$ 220.000;rua santana;Santana, Porto Alegre - RS;59m²;2;;2
5002;ref: 252070;R$ 220.000;rua santana;Santana, Porto Alegre - RS;48m²;2;;2
5003;ref: 197539;R$ 275.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;69m²;3;1;1
5004;ref: 151548;R$ 610.000;rua felicissimo de azevedo;Auxiliadora, Porto Alegre - RS;81m²;2;1;1
5005;ref: 130242;R$ 230.000;rua general vitorino;Centro Histórico, Porto Alegre - RS;57m²;2;;1
5006;ref: 115229;R$ 1.496.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;141m²;3;2;2
5007;ref: 100612;R$ 1.500.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;121m²;3;2;2
5008;ref: 460734;R$ 327.000;avenida montenegro;Petrópolis, Porto Alegre - RS;40m²;1;1;1
5009;ref: 472431;R$ 635.000;avenida assis brasil;Jardim Lindóia, Porto Alegre - RS;67m²;3;1;2
5010;ref: 423078;R$ 910.000;rua leopoldo bier;Santana, Porto Alegre - RS;119m²;3;2;2
5011;ref: 422284;R$ 620.000;rua anita garibaldi;Mont Serrat, Porto Alegre - RS;91m²;2;1;2
5012;ref: 422569;R$ 229.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;93m²;2;;2
5013;ref: 416654;R$ 1.225.000;rua cabral;Rio Branco, Porto Alegre - RS;93m²;2;2;5
5014;ref: 461677;R$ 4.000.009;rua engenheiro veríssimo de matos;Bela Vista, Porto Alegre - RS;207m²;3;3;4
5015;ref: 410498;R$ 330.000;avenida venancio aires;Santana, Porto Alegre - RS;93m²;3;;1
5016;ref: 351009;R$ 677.000;praça john kennedy;Vila Ipiranga, Porto Alegre - RS;99m²;3;1;2
5017;ref: 349231;R$ 636.000;rua mario antunes da cunha;Petrópolis, Porto Alegre - RS;54m²;1;1;1
5018;ref: 295279;R$ 4.009.000;rua artur rocha;Bela Vista, Porto Alegre - RS;207m²;3;3;4
5019;ref: 336288;R$ 4.029.041;rua jaragua;Bela Vista, Porto Alegre - RS;209m²;3;3;2
5020;ref: 219393;R$ 360.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;66m²;2;2;1
5021;ref: 276011;R$ 229.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;49m²;2;;1
5022;ref: 165267;R$ 340.000;avenida do forte;Vila Ipiranga, Porto Alegre - RS;66m²;2;;1
5023;ref: 108851;R$ 640.000;avenida joao xxiii;Jardim Lindóia, Porto Alegre - RS;76m²;3;1;2
5024;ref: 452416;R$ 350.000;rua riachuelo;CENTRO HISTORICO, Porto Alegre - RS;83m²;3;;1
5025;ref: 460224;R$ 645.000;rua mauro guedes de oliveira;Jardim Lindóia, Porto Alegre - RS;82m²;3;1;2
5026;ref: 386302;R$ 335.000;travessa germano steigleder sobrinho;Vila Ipiranga, Porto Alegre - RS;58m²;2;1;2
5027;ref: 400988;R$ 350.000;avenida senador salgado filho;Centro Histórico, Porto Alegre - RS;89m²;3;;1
5028;ref: 303202;R$ 335.000;travessa vasco de ataide;Vila Ipiranga, Porto Alegre - RS;70m²;2;1;1
5029;ref: 360950;R$ 350.000;avenida senador salgado filho;Centro Histórico, Porto Alegre - RS;149m²;3;;1
5030;ref: 274437;R$ 780.000;rua general lima e silva;Centro Histórico, Porto Alegre - RS;146m²;3;1;1
5031;ref: 188749;R$ 499.000;avenida coronel lucas de oliveira;Bela Vista, Porto Alegre - RS;94m²;3;1;2
5032;ref: 208716;R$ 1.550.000;avenida plinio brasil milano;Higienópolis, Porto Alegre - RS;141m²;3;2;2
5033;ref: 194674;R$ 350.000;rua riachuelo;Centro Histórico, Porto Alegre - RS;97m²;3;;1
5034;ref: 273607;R$ 642.000;rua professor ivo corseuil;Petrópolis, Porto Alegre - RS;67m²;1;1;2
5035;ref: 82535;R$ 630.000;rua pedro ivo;Mont Serrat, Porto Alegre - RS;75m²;2;1;2
5036;ref: 99793;R$ 350.000;rua jeronimo coelho;Centro Histórico, Porto Alegre - RS;85m²;3;;1
5037;ref: 416470;R$ 349.000;rua dos andradas;Centro Histórico, Porto Alegre - RS;81m²;3;;2
5038;ref: 452299;R$ 689.000;rua dos nautas;Vila Ipiranga, Porto Alegre - RS;98m²;3;1;2
5039;ref: 464434;R$ 690.000;avenida dom cláudio josé gonçalves ponce de leão;Vila Ipiranga, Porto Alegre - RS;85m²;3;2;2
5040;ref: 413846;R$ 649.900;rua guadalupe;Jardim Lindóia, Porto Alegre - RS;66m²;3;2;2
5041;ref: 409038;R$ 789.990;rua duque de caxias;Centro Histórico, Porto Alegre - RS;143m²;3;1;1
5042;ref: 403109;R$ 349.000;rua coronel vicente;Centro Histórico, Porto Alegre - RS;65m²;3;1;2
5043;ref: 372006;R$ 650.000;rua bogota;Jardim Lindóia, Porto Alegre - RS;129m²;3;1;2
5044;ref: 372724;R$ 650.000;avenida lageado;Petrópolis, Porto Alegre - RS;43m²;1;1;2
5045;ref: 366202;R$ 510.000;rua eudoro berlink;Mont Serrat, Porto Alegre - RS;55m²;2;1;1
5046;ref: 345961;R$ 650.000;avenida senador tarso dutra;Petrópolis, Porto Alegre - RS;44m²;1;1;2
5047;ref: 338151;R$ 450.000;avenida plinio brasil milano;Auxiliadora, Porto Alegre - RS;56m²;2;1;1
5048;ref: 355727;R$ 230.000;avenida ipiranga;Jardim Botânico, Porto Alegre - RS;60m²;2;;1
5049;ref: 369962;R$ 218.500;rua gomes jardim;Santana, Porto Alegre - RS;56m²;2;;1
5050;ref: 231339;R$ 349.000;avenida borges de medeiros;Centro Histórico, Porto Alegre - RS;92m²;3;;2
5051;ref: 195427;R$ 280.000;rua da republica;Cidade Baixa, Porto Alegre - RS;50m²;2;;1
5052;ref: 154096;R$ 230.000;avenida ipiranga;Jardim Botânico, Porto Alegre - RS;58m²;2;;1
5053;ref: 162583;R$ 280.000;rua avai;Cidade Baixa, Porto Alegre - RS;69m²;2;;2
5054;ref: 23262;R$ 280.000;rua general lima e silva;Cidade Baixa, Porto Alegre - RS;64m²;2;;3
5055;ref: 29998;R$ 650.000;rua bermudas;Jardim Lindóia, Porto Alegre - RS;94m²;3;2;3
5056;ref: 98208;R$ 280.000;avenida venancio aires;Cidade Baixa, Porto Alegre - RS;50m²;2;;2
5057;ref: 109374;R$ 280.000;rua jose do patrocinio;Cidade Baixa, Porto Alegre - RS;49m²;2;;1
5058;ref: 465545;R$ 321.000;rua riveira;Petrópolis, Porto Alegre - RS;59m²;1;1;1
5059;ref: 454919;R$ 800.000;rua general andrade neves;Centro Histórico, Porto Alegre - RS;102m²;3;;2
